,point.params.X_DUT_M1M2_W,point.params.X_DUT_M1M2_L,point.params.X_DUT_M1CM2C_W,point.params.X_DUT_M1CM2C_L,point.params.X_DUT_M3M4_W,point.params.X_DUT_M3M4_L,point.params.X_DUT_M3CM4C_W,point.params.X_DUT_M3CM4C_L,point.params.X_DUT_M5_W,point.params.X_DUT_M5_L,point.params.X_DUT_M5_NG,point.params.X_DUT_M6_W,point.params.X_DUT_M6_L,point.params.X_DUT_V_BIAS_1,point.params.X_DUT_V_BIAS_2,point.score,fit_summary.ugf.curr_val,fit_summary.ugf.score,fit_summary.dcgain.curr_val,fit_summary.dcgain.score,fit_summary.pm.curr_val,fit_summary.pm.score,fit_summary.v(inoise_total).curr_val,fit_summary.v(inoise_total).score,fit_summary.i(idd_total).curr_val,fit_summary.i(idd_total).score,fit_summary.tsettle.curr_val,fit_summary.tsettle.score
12,0.00017716548574438982,8.81219118614617e-06,0.0001973440210233045,1.0405431009375186e-06,0.0001672937487703862,3.399924680786384e-06,2.164270449214311e-05,2.011296941879312e-06,3.0467832518093775e-05,6.110884613879446e-07,4,0.0001285443203834799,5.659192522620989e-06,0.4745109969438523,0.30289236623316096,-321.44926968403706,,-100.0,-2.575198,-21.44926968403704,,-100.0,4.868601119180454e-05,139.14149885149683,5.378981843458146e-06,54.80535226124683,,-100.0
13,0.00015154092149240119,1.731623902213316e-06,6.33408333364081e-05,9.543755055773808e-06,0.00019730052318523794,4.083800865792092e-06,0.00012184011156332527,2.394362996695305e-07,1.4303839935520895e-05,2.6095650104895413e-06,5,6.733169460259615e-05,6.497286730062464e-06,0.9132849226147458,0.2873031671476881,-327.8209214485981,,-100.0,-16.148,-27.820921448598092,,-100.0,0.0001969595026946242,78.44422440654925,5.224393441310001e-06,56.07177253818749,,-100.0
14,0.00014845275761638064,3.608258162296167e-06,2.7519573081425622e-05,4.532415467940766e-06,0.0001913902481787721,4.992171570545027e-07,0.0001750611425617709,9.915190785749218e-06,0.00014449820470710894,7.1961943660348706e-06,4,1.037643313385581e-05,5.115362469516658e-06,0.2513300351546072,0.9656392112502058,-330.04981975506905,,-100.0,-19.79693,-29.495486581950804,,-100.0,0.03982942434797103,-100.0,3.208677702340394e-05,-0.5543331731182821,1.2364149999999997e-06,0.0
15,6.770649891140811e-05,3.8919975743462323e-07,0.00012580896657449878,8.050861401098123e-06,0.0001693097358207323,5.246693951771181e-06,0.00013508145631388973,1.808845355500711e-06,0.00010769631961617879,7.995855690295109e-06,5,3.078813307071106e-05,9.217625807222419e-06,0.5706569290150396,0.9431713099860343,-126.20359650992194,14551420.0,-70.50353992893217,27.40992,-6.78460113080066,110.0,-41.732165005887126,0.001342218259326752,-7.049201908997982,2.368177231333238e-05,-0.1340885353039889,-1.0491261181999999e-06,0.0
16,7.695553021515431e-07,5.338768002602222e-07,0.00015846185317595522,7.819420045070167e-06,3.294727932397941e-05,2.762306510938612e-06,0.00017521396634659524,8.20672010328016e-06,2.4293913875213124e-05,2.3546789481470208e-07,4,0.00017692965808040727,2.052644316266726e-06,1.0550113614763457,0.9885912229099253,-302.3237455312087,30602.649999999998,-73.97137711150438,17.2118,-11.838327127241378,85.0,-16.514041292462945,0.226043076722697,-100.0,5.0391492452012e-06,57.639637984502926,,-100.0
17,1.979137833995705e-05,4.352189045301756e-06,6.0578620958876375e-05,5.985380833918128e-06,0.0001407918447506477,8.826736899476709e-06,1.92543238070624e-05,1.814791438755715e-06,0.00019239762279184047,4.831077081622302e-06,2,7.393934969158001e-05,9.168987883068213e-06,0.15217806559961605,1.073461352012595,-294.7742675799402,,-100.0,-5.117072,-22.658373338454506,,-100.0,0.003021111213219412,-72.1158942414857,1.547252222238869e-05,8.91924858326791,2.419754e-06,0.0
18,6.605062641135449e-05,8.728320424520425e-06,2.660092223648242e-06,4.556084360097331e-06,7.221781332259969e-05,6.321064264961309e-06,4.8548328012479744e-05,4.475879812066833e-06,0.00011338097134041217,9.623194888854135e-06,2,2.6389942355312386e-05,9.190741123712147e-06,0.7820618798600394,0.2843666907218752,-329.02213907890524,,-100.0,-18.7616,-29.02213907890525,,-100.0,0.0005729386411016045,32.07110694348852,5.190679547783337e-06,56.35293828860095,,-100.0
19,2.4400967351389875e-05,6.452397433627457e-06,0.00012192181366374386,4.4827775486974494e-06,6.346119665652153e-05,5.4570479339483226e-06,0.00015003627929620987,9.215952307153622e-06,9.642465697452162e-05,5.372398357545156e-06,3,9.653077057088725e-05,6.994919484766175e-06,0.678942004970017,0.3641498095952758,-190.41090323432772,19546.88,-73.97388016558747,7.825001,-16.437023068740242,66.0,0.0,0.0002687582247619385,64.94574193321428,5.181993327392804e-06,56.425675152308294,,-100.0
20,4.3038657239427145e-05,5.487224270929793e-07,5.638841221304893e-05,9.159682255037154e-06,4.686503743594857e-05,2.8720879458227013e-06,0.00013170243785468177,6.767523162150375e-06,3.643990440901592e-05,7.744420487250957e-06,5,7.852179155176524e-05,3.715101374916956e-06,0.7487614881094644,0.2426337657082276,-224.12743203871773,,-100.0,-8.225352,-24.12743203871772,,-100.0,0.0007834279461804243,18.482012360276013,5.054175850151511e-06,57.51032526800049,-1.0491199998999999e-06,0.0
21,8.898444775849037e-05,1.9010722233439704e-06,0.00013492584223628553,5.449078484036493e-06,4.848848455409974e-05,7.058060032968753e-06,0.0001639467572729385,9.088006025080645e-06,3.2966314691811905e-05,4.4383320743341645e-07,2,5.8281631485515436e-05,9.714419516685031e-06,0.7906721944260422,0.5112480230412658,-200.22765578469807,639138.0,-73.83328717251811,18.98536,-10.963079101043615,84.0,-15.431289511136326,0.0002651502475833433,65.53271461227526,7.643416309662783e-06,39.54660862500443,,-100.0
