,point.params.X_DUT_M1M2_W,point.params.X_DUT_M1M2_L,point.params.X_DUT_M1CM2C_W,point.params.X_DUT_M1CM2C_L,point.params.X_DUT_M3M4_W,point.params.X_DUT_M3M4_L,point.params.X_DUT_M3CM4C_W,point.params.X_DUT_M3CM4C_L,point.params.X_DUT_M5_W,point.params.X_DUT_M5_L,point.params.X_DUT_M5_NG,point.params.X_DUT_M6_W,point.params.X_DUT_M6_L,point.params.X_DUT_V_BIAS_1,point.params.X_DUT_V_BIAS_2,point.score,fit_summary.ugf.curr_val,fit_summary.ugf.score,fit_summary.dcgain.curr_val,fit_summary.dcgain.score,fit_summary.pm.curr_val,fit_summary.pm.score,fit_summary.v(inoise_total).curr_val,fit_summary.v(inoise_total).score,fit_summary.i(idd_total).curr_val,fit_summary.i(idd_total).score,fit_summary.tsettle.curr_val,fit_summary.tsettle.score
10,1.7913797233544534e-05,9.131577062733731e-06,0.0001572957667259086,7.105845312296582e-06,7.794592670009921e-05,6.842431706334688e-06,7.10858467972591e-05,5.143664510725011e-06,0.0001038858995848767,5.707504879030235e-06,3,0.00012092369904708926,3.4145306956553898e-06,1.1767683082899905,0.9215556795666981,-102.10173845174961,660297.4,-73.82847446590233,30.28102,-5.35436433233738,91.0,-22.918899653509904,0.0006551419687204024,26.24837616552122,7.234692032987908e-06,41.933355219032634,6.826548999999999e-06,0.0
11,8.470216346820131e-05,1.963715165805915e-06,0.00013787837056617052,2.96124047946753e-06,0.00018395483164160276,4.043449822722723e-06,4.77966963220201e-05,6.3049662975448326e-06,0.00012173979113870199,5.092052734302761e-07,2,0.00013787714597588682,8.803051272819332e-06,0.5023397154834083,1.1743300957500091,-108.39717139306623,15055230.0,-70.37662545107885,30.470670000000002,-5.25980641556647,94.0,-26.05204458355026,0.001335375734486526,-6.708694942870652,1.252678584380334e-05,18.09139481043695,1.99662e-06,0.0
12,6.30353772104158e-05,5.69085682938838e-06,0.00019957585786566215,3.6583534914185346e-06,9.742040709200457e-05,8.132485372493505e-06,0.00019257046018857316,3.1809627820874324e-06,8.53318769537693e-05,2.889684686626011e-06,4,4.061289796028848e-05,9.907656167069344e-06,0.2016148977513297,0.1855818977541718,-339.0125876626142,,-100.0,-41.3897,-39.01258766261417,,-100.0,0.0002119458895576527,75.25941847458704,5.310503848652717e-06,55.36178730335541,,-100.0
13,0.0001005694138424904,4.1848448296517445e-06,0.00015233159685491322,2.619550274280616e-06,1.2117618363230311e-05,3.3340922943123813e-06,9.787436933770708e-05,6.733461137050172e-07,0.00019204857290466468,6.69315316862161e-06,3,0.00014877405297357443,2.964864606110694e-06,0.8592928914062223,0.49940438544711796,-196.56920123091064,490132.39999999997,-73.86715721918668,13.14836,-13.83649243356906,78.0,-8.865551578154896,7.920306495369045e-05,118.0077195111378,6.247777838171333e-06,48.30280226846843,,-100.0
14,7.718353273608042e-05,1.4440725407510372e-06,0.0001701876689626757,9.660956321027514e-06,0.00014604757089908517,8.763860130115084e-06,4.1013683393347176e-05,8.248103269152588e-06,2.6150533245697065e-05,3.921548377990752e-07,1,5.836185992747587e-05,2.5260474101360177e-06,0.10128274308724698,0.7409157996539563,-297.5397115981239,,-100.0,-25.8074,-32.21435230534395,,-100.0,0.002762906802386512,-65.32535929277996,6.533784500893445e-06,46.35887945991804,7.430188999999999e-06,0.0
15,6.68498891377519e-05,8.030488923747562e-06,0.00012674405300606544,3.953078749894156e-06,0.00014740150624507957,9.138753464731943e-06,2.90035528724073e-05,9.458479057979793e-06,0.0001846440058887507,2.1756302846293172e-06,2,6.592457037565414e-05,5.956039599841342e-06,0.43949174330867974,0.521669647563279,-203.1937355074711,1586660.0,-73.61703526190087,31.86702,-4.56331850389835,93.0,-25.013381741671893,0.0001431603536181448,92.29964206355667,1.174799439984506e-05,20.87898701259825,,-100.0
16,0.00013420811871563002,3.6614658863372688e-06,0.00012151712730911435,6.80268902185613e-06,4.1885846838506765e-05,7.474868635467592e-07,8.816436202555208e-05,9.232468804556884e-06,0.0001505459972318567,6.027123776829605e-06,4,3.4592841726282e-05,5.3578069630216634e-06,1.0816743571751526,0.09709566382088174,-321.92324328198595,,-100.0,-3.569929,-21.92324328198596,,-100.0,0.0001071768422456421,104.8718225833459,5.014132559988984e-06,57.85577896172822,,-100.0
17,3.6203462521440105e-05,7.094653363526217e-06,0.00017612670958313335,4.988631471499692e-06,6.0592037994685996e-05,6.5041855229956094e-06,1.9952147997168433e-05,3.012458913257838e-06,0.0001399670856320293,5.410467855207722e-06,4,0.00018853407259964588,5.726364265002998e-06,0.004888510068026531,0.20621711730766593,-345.55771019137455,,-100.0,-9.741775,-24.840187994492634,,-100.0,0.001621436145684152,-20.717522196881966,5.160435331869505e-06,56.606726090431955,,-100.0
18,0.00018146411154841888,8.808113070774887e-06,8.674265901334672e-05,7.539489058099048e-06,0.00011076982196792672,5.1550726406952055e-06,0.00010675088410505977,8.933952532927635e-06,4.7030790014754944e-05,8.97289019084934e-06,3,0.00010168872513519604,4.342183057120545e-06,0.6420583231607775,1.0393993537788329,-216.31159896710986,723768.5,-73.81403345025876,30.81889,-5.086162374097225,107.0,-38.941570498061594,0.00103664678049726,6.318837985579863,5.685457544034056e-06,52.39881801518833,1.9875260000000003e-05,-98.46983264469227
19,0.00011946368301338209,7.279606976573067e-07,3.952309527561759e-05,4.337146724365106e-06,4.774432961679135e-05,7.086514929998682e-06,2.543713414123638e-05,2.4906252130696797e-06,0.00015828373545740218,9.54715338909998e-06,3,9.030945154361696e-05,3.8794723205156595e-06,0.7875671439714049,0.262457212847531,-327.6766195751175,,-100.0,-15.83532,-27.676619575117513,,-100.0,0.0004372259886428278,43.811321465941525,5.18622652586687e-06,56.39021188346827,,-100.0
20,0.00014368749699331958,4.667983870289932e-06,0.00011171349507180493,8.386602208990585e-06,0.00012827724055266274,1.80324663663782e-06,0.00012192845607084877,7.978326068871016e-06,0.0001091188311928974,6.080047210488293e-06,5,0.00015948931132675343,7.0802384638916266e-06,0.5821065475822516,0.011879127044616846,-333.4993150718941,,-100.0,-28.688409999999998,-33.499315071894074,,-100.0,0.0001181868340445867,100.62500840515722,5.095710154666963e-06,57.15488837072989,,-100.0
21,0.00013080251066774435,6.4233174335023126e-06,0.00010016563091766135,9.757761100294024e-07,0.00011775012468112307,5.736372760896159e-06,0.00017869695462706256,9.055665147279003e-07,6.726830159143628e-05,3.47418159302123e-06,5,1.9976161518249364e-05,9.342891122158318e-06,0.24508210649313417,0.6145871461335187,-215.2828723896839,8047768.0,-72.1017598709071,33.03904,-3.9783790779912787,107.0,-38.941570498061594,0.0001465972457579671,91.26933721617694,2.622327072979443e-05,-0.2611629427239137,,-100.0
